skt	tib
 pratyakṣaṃ ca parairiṣṭamiti |	མངོན་སུམ་དུ་ཡང་ཕ་རོལ་པོ་རྣམས་ཀྱིས་འདོད་དོ་ཞེས་པའོ་༎
 tadevaṃ paraparikalpitasāmānyasya vicārāsahatvāt, atadrūpaparāvṛttavastumātrameva sāmānyamuktam |	དེ་ལྟར་ཕ་རོལ་པོས་ཀུན་དུ་བརྟགས་པའི་སྤྱི་ནི་དཔྱད་མི་བཟོད་པ་ཉིད་ཀྱི་ཕྱིར་ན་དེའི་ངོ་བོ་མ་ཡིན་པ་ལས་ལོག་པའི་དངོས་པོ་ཙམ་ཁོ་ན་སྤྱིར་བཤད་དོ་༎
 tasmāt sarvaṃ saṃskṛtaṃ vastu paraparikalpitasāmānyena śūnyamiti sthitam || īśvarasādhananirasanam	དེའི་ཕྱིར་འདུས་བྱས་ཀྱི་དངོས་པོ་ཐམས་ཅད་ནི་ཕ་རོལ་པོས་ཀུན་བརྟགས་པའི་སྤྱི་ཡིས་སྟོང་པར་གནས་སོ་༎ 
 nāpi kenacidbuddhimatoparacittamityapi vijñeyam |	བློ་དང་ལྡན་པ་འགའ་ཞིག་གིས་ཉེ་བར་བཀོད་པ་ཡང་མ་ཡིན་ནོ་ཞེས་ཀྱང་གནས་སོ་༎ 
 tathā hi - asya jagataḥ karttā bhavan nityo vā bhavedanityo vā |	ཤེས་པར་བྱའོ་༎ དེ་ལྟར་ནི་འགྲོ་བ་འདིའི་བྱེད་པ་པོར་གྱུར་པ་རྟག་པ་འམ་མི་རྟག་པར་འགྱུར་གྲང་།
 tatra na tāvannityo yuktaḥ,	དེ་ལ་རེ་ཞིག་རྟག་པར་རིགས་པ་མ་ཡིན་ཏེ་།
 nitye karttari samarthe sati sargasthitipralayānāṃ niyamena yaugapadyaprasaṅgāt |	བྱེད་པ་པོ་དང་འབྲེལ་བ་བརྟགས་པར་གྱུར་ན་། སྤྲོས་པ་དང་གནས་པ་དང་འཇིག་པ་རྣམས་ངེས་པ་ཅིག་ཅར་བ་ཉིད་དུ་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་༎ 
 yena hi svarūpeṇa sthitipralayayoḥ sa karttā tadasya svarūpaṃ sargakāle 'pi sannihitamiti tadaiva sthitipralayau kuryāt |	ངོ་བོ་གང་གིས་གནས་པ་དང་འཇིག་པ་དག་གི་བྱེད་པ་པོ་ཡིན་པ་དེའི་ངོ་བོ་སྤྲོ་བའི་དུས་ན་ཡང་ཉེ་བའོ་ཞེས་པས་དེའི་དུས་ཁོ་ན་ན་གནས་པ་དང་འཇིག་པ་དག་བྱེད་པར་འགྱུར་རོ་༎
 sahakārivirahānna karotīti cet, tadasat |	ལྷན་ཅིག་བྱེད་པ་དང་བྲལ་བའི་ཕྱིར་བྱེད་པ་མ་ཡིན་ནོ་ཞེ་ན་། དེ་ནི་ཡང་དག་པ་མ་ཡིན་ཏེ་།
 na hi nityena sahakāriṇā kadācidapyayaṃ virahitaḥ sadā sannihitatvāt |	རྟག་པ་ཡིན་པས་ན་འདི་ནི་ནམ་ཡང་ལྷན་ཅིག་བྱེད་པ་དང་བྲལ་བ་མ་ཡིན་ཏེ་། ཐམས་ཅད་ཀྱི་ཚེ་ཉེ་བ་༄༣༦༢བ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 nāpyanityena sahakāriṇā virahitaḥ,	ལྷན་ཅིག་བྱེད་པ་མི་རྟག་པ་དང་བྲལ་བ་ཡང་མ་ཡིན་ཏེ་།
 anityasahakāriṇo 'pi tadāyattajanmatvāt |	ལྷན་ཅིག་བྱེད་པ་མི་རྟག་པ་ཡང་དེ་ལ་རག་ལས་ནས་སྐྱེ་བ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 tata ekadā sarvakaraṇādiprasaṅgaḥ ||	དེའི་ཕྱིར་དུས་གཅིག་ཏུ་ཐམས་ཅད་བྱེད་པ་ལ་སོགས་པར་ཐལ་བར་འགྱུར་རོ་༎
 nanu buddhimattvādīśvarasya naiṣa doṣaḥ |	དབང་ཕྱུག་ནི་བློ་དང་ལྡན་པའི་ཕྱིར་སྐྱོན་འདི་ཡོད་པ་མ་ཡིན་ནམ་།
 buddhiśūnyo hi svasattāmātrajanyaṃ kāryamakrameṇaiva kuryāt |	བློ་ཡིས་སྟོང་པ་ནི་རང་ཡོད་པ་ཉིད་ཙམ་གྱིས་བསྐྱེད་པར་བྱ་བའི་འབྲས་བུ་རིམ་པ་མིན་པ་ཁོ་ནས་བྱེད་ཀྱི་།
 buddhimāṃstu karttumīśāno 'pi anicchanna karotīti kastasyopālambhaḥ?	བློ་དང་ལྡན་པ་ནི་བྱ་བ་བྱེད་པར་དབང་འབྱོར་བ་ཡིན་ཡང་མི་འདོད་པ་ན་བྱེད་པ་མ་ཡིན་ཞེས་པས་། དེ་ཉེ་བར་དམིགས་པ་ཅི་ཞེ་ན་བརྗོད་པར་བྱ་སྟེ་།
 ucyate - tā apīcchāḥ svasattāmātranibandhanāḥ kiṃ na karotīti sa evāsyopālambhaḥ |	འདོད་པ་དེ་རྣམས་ཀྱང་རང་ཉིད་ཡོད་པ་ཉིད་ཙམ་གྱི་རྒྱུ་ཅན་ཡིན་པས་ཅིས་བྱེད་པ་མ་ཡིན་ན་ཞེས་པས་དེ་ཁོ་ན་འདི་ཉེ་བར་དམིགས་པ་ཡིན་ནོ་༎
 atha svarūpeṇa sāmarthye satyapi eṣa eva tasya svabhāvaḥ, yatsahakārilakṣaṇayāgantukaśaktyā vinā na karotīti cet,	ཅི་སྟེ་རང་གི་ངོ་བོས་ནུས་པ་ཉིད་ཡིན་ན་ཡང་ལྷན་ཅིག་བྱེད་པའི་མཚན་ཉིད་ཅན་གྱི་གློ་བུར་བའི་ནུས་པས་མེད་པར་བྱེད་པ་མ་ཡིན་ནོ་ཞེས་པ་འདི་ཁོ་ན་དེའི་རང་བཞིན་ཡིན་ནོ་ཞེ་ན་།
 tarhi mātāpi sati vandhyā sā prakṛtyaivaitadapi vaktavyaṃ bhavedbhavatāmiti yatkiñcidetat ||	དེ་ལྟ་ན་ཁྱེད་ལ་མར་གྱུར་པ་ཡང་དེ་ཡིན་ལ་རང་བཞིན་གྱིས་མོ་གཤམ་ཡང་ཡིན་པའི་འདི་བརྗོད་པར་བྱ་བར་འགྱུར་རོ་ཞེས་པ་འདི་ནི་གང་ཅི་ཡང་མ་ཡིན་ནོ་༎
 nanveṣa eva kāryasvabhāvaḥ,	འོ་ན་འདི་ཁོ་ན་འབྲས་བུའི་རང་བཞིན་ཡིན་ཏེ་།
 kevalāt samarthādapi nodeti, sahakāriṇamapekṣyaiva paścādbhavati [nāsyopālambha iti] tanna yuktam |	ནུས་པ་འབའ་ཞིག་པ་ལས་སྐྱེ་བ་མ་ཡིན་གྱི་ལྷན་ཅིག་བྱེད་པ་ལ་ལྟོས་ནས་ཕྱིས་འབྱུང་བའོ་ཞེ་ན་༏་དེ་ནི་རིགས་པ་མ་ཡིན་ཏེ་།
 samartho hi sahakāryapekṣāmanādṛtya balādeva kāryaṃ kuryāt |	ནུས་པ་ནི་འབྲས་བུ་ལ་ལྟོས་པ་ལ་མ་རེག་པའི་སྟོབས་ཁོ་ན་ལས་འབྲས་བུ་བྱེད་པར་འགྱུར་ཏེ་། 
 anyathā [hyasya] asamarthatvaprasaṅgāt |	གཞན་དུ་ན་ནུས་པ་མེད་པ་ཉིད་དུ་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་ཞེས་པའོ་འགྱུར་ཏེ་། 
 nityasya kramakāritvaniṣedhanam nāpi nityaḥ krameṇa kāryakārīti yuktam,	༎ རྟག་པར་རིམ་གྱིས་འབྲས་བུར་བྱེད་དོ་ཞེས་པ་ཡང་རིགས་པ་མ་ཡིན་ཏེ་འགྱུར་ཏེ་། 
 nirapekṣatvāt |	༎ ། སྟོས་པ་མེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 yadāha diṅmaṇḍalavikhyātakīrtirdharmakīrtiḥ -	ཕྱོགས་ཀྱི་དཀྱིལ་འཁོར་རྣམ་པར་ཁྱབ་པའི་གྲགས་པ་ཅན་གྱིས་གང་གསུངས་པ་།
 nityasya nirapekṣatvāt kramotpattirna yujyate |	རྟག་པ་ལྟོས་པ་མེད་པའི་ཕྱིར་རོ་༎
 kriyāyāmakriyāyāṃ ca kālayoḥ sadṛśātmanaḥ || iti ||	རིམ་གྱིས་སྐྱེད་པར་བྱེད་པ་དང་། བྱེད་དང་མི་བྱེད་དུས་རྟག་ཏུ་༎ འདྲ་བའི་བདག་ཉིད་བྱེད་པ་འགལ་༎ ཞེས་སོ་༎
 etena ātmādīnāmakṣaṇikānāṃ ghaṭādīnāṃ kṣaṇikānāṃ ca krameṇa kāryakaraṇaṃ pratyuktam | na cātra pratyakṣavirodhaḥ,	འདིས་ནི་བདག་ལ་སོགས་པ་རྟག་པ་རྣམས་དང་། སྐད་ཅིག་པ་ཡིན་པའི་བུམ་པ་ལ་སོགས་པ་རིམ་གྱིས་འབྲས་བུ་བྱེད་པའང་བཤད་པ་ཡིན་ནོ་༎ འདི་ལ་མངོན་སུམ་དང་འགལ་བ་མེད་དེ་།
 pratyakṣeṇākṣaṇikasya grahaṇāyogāt |	མངོན་སུམ་གྱི་སྐད་ཅིག་པ་མ་ཡིན་པ་འཛིན་པར་མི་རུང་བའི་ཕྱིར་རོ་༎
 na hi kṣaṇikaṃ pratyakṣamakṣaṇikamīkṣituṃ kṣamate |	མངོན་སུམ་སྐད་ཅིག་པས་ནི་སྐད་༄༣༦༣ཨ་༌་༎ ཅིག་མ་ཡིན་པ་ལྟ་བར་ནུས་པ་མ་ཡིན་ཏེ་།
 anikakṣaṇavyāpāro hyakṣaṇikaḥ | sa kathamekakṣaṇabhāvinādhyakṣeṇa grahītuṃ śakyaḥ |	སྐད་ཅིག་གཅིག་པ་ཡིས་བྱ་བ་ཅན་མ་ཡིན་པ་ནི་སྐད་ཅིག་པ་མ་ཡིན་པ་ཡིན་ཞིང་། དེ་ཇི་ལྟར་སྐད་ཅིག་གཅིག་པར་འབྱུང་བའི་མངོན་སུམ་གྱིས་འཛིན་པར་ནུས་།
 na hi prāgūrdhvaṃ cāvasthānamadhunā prakāśate |	སྔ་མ་དང་ཕྱི་མའི་གནས་སྐབས་ནི་ད་ལྟར་གསལ་བ་མ་ཡིན་ཏེ་།
 tasyāpyadhunātanatāprasaṅgāt |	དེ་ཡང་ད་ལྟར་བྱུང་བ་ཉིད་དུ་ཐལ་བར་འགྱུར་བའི་ཕྱིར་ཏེ་།
 janmavināśāvadhipratibhāsaprasaṅgāditi nedaṃ pratyakṣaṃ pūrvāparakālavyāptamarthaṃ kañcidapi grahītumalam |	སྐྱེ་བ་དང་འཇིག་པ་དག་གི་མཚམས་སོ་སོར་སྣང་བར་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་ཞེས་པས་ན་། མངོན་སུམ་འདི་ནི་སྔ་མ་དང་ཕྱི་མའི་དུས་ལ་ཁྱབ་པའི་དོན་ཅུང་ཟད་གཟུང་བར་ནུས་པ་མ་ཡིན་ནོ་༎
 pratyabhijñānasya pratyakṣatvaṃ nirasanam	འདིས་ནི་ངོ་ཤེས་པ་མངོན་སུམ་ཉིད་སྤངས་པ་ཡིན་ནོ་༎
 etena pratyabhijñānasyāpratyakṣatvamākhyātam | sākṣātkāri hi jñānaṃ pratyakṣam |	དོན་མངོན་སུམ་དུ་བྱེད་པའི་ཤེས་པ་ནི་མངོན་སུམ་ཡིན་ལ་།
 na ca prāgavasthamadhunā sākṣātkartavyam,	སྔར་གྱི་གནས་སྐབས་ནི་ད་ལྟར་མངོན་དུ་བྱ་བ་མ་ཡིན་གྱི་།
 api tu smartavyam |	འོན་ཀྱང་དྲན་པར་བྱ་བའོ་༎
 na ca smaraṇasvarūpam pratyakṣam |	དྲན་པའི་ངོ་བོ་ཡང་མངོན་སུམ་མ་ཡིན་ནོ་༎
 atha mataṃ bhavedidaṃ smaraṇaṃ yadidānīntanamavasthānaṃ na sākṣātkuryāt,	ཅི་སྟེ་འདི་གལ་ཏེ་དྲན་པར་འདོད་པར་འགྱུར་ན་། ད་ལྟར་བའི་གནས་སྐབས་མངོན་དུ་བྱེད་པ་མ་ཡིན་ནོ་༎
 tatsākṣātkaraṇapravaṇaṃ kathamidaṃ smaraṇaṃ nāma?	དེ་མངོན་དུ་བྱེད་པའི་འཇུག་པ་འདི་ནི་དྲན་པ་ཞེས་བྱ་བ་ཇི་ལྟར་ཡིན་༎
 yadāha bhaṭṭaḥ -	བྷདདས་གང་སྨྲས་པ་།
 'pūrvapramitamātre hi jāyate sa iti smṛtiḥ | sa evāyamitīyaṃ tu pratyabhijñātirekiṇi' || iti ||	སྔོན་དུ་གཞལ་ཟིན་ཙམ་ལ་ནི་༎ དེའོ་ཞེས་དྲན་པ་སྐྱེ་བར་འགྱུར་༎ དེ་ཉིད་འདིའོ་ཞེས་པ་ནི་༎
 smaraṇagrahaṇasvarūpaṃ tarhi pratyabhijñānaṃ syāt,	ངོ་ཤེས་པ་ལས་ཐ་དད་བྲལ་༎ ཞེས་སོ་༎ དེའི་ཚེ་ངོ་ཤེས་པ་ནི་དྲན་པ་འཛིན་པའི་ངོ་བོར་འགྱུར་གྱི་།
 na tu grahaṇasvarūpameva |	འཛིན་པའི་ངོ་བོ་ཁོ་ན་ནི་མ་ཡིན་ཏེ་།
 smaryamāṇe grahaṇāyogāt, gṛhyamāṇe ca smaraṇāyogāt |	དྲན་པར་བྱ་བ་ལ་འཛིན་པ་མི་རུང་ཞིང་གཟུང་བར་བྱ་བ་ལ་ཡང་དྲན་པ་མི་རུང་བའི་ཕྱིར་རོ་༎ 
 na caikasya smaraṇagrahaṇe sambhavataḥ,	གཅིག་ལ་དྲན་པ་དང་འཛིན་པ་དག་སྲིད་པ་ཡང་མ་ཡིན་ཏེ་།
 parasparavirodhāt |	ཕན་ཚུན་འགལ་བའི་ཕྱིར་རོ་༎
 yena hi svarūpeṇa smaraṇaṃ na tena svarūpeṇa grahaṇamityanunmattena śakyate vaktum |	ངོ་བོ་གང་གིས་དྲན་པ་ཡིན་པའི་ངོ་བོ་དེས་འཛིན་པ་ཡིན་པར་སྐྱོན་པ་མ་ཡིན་པས་སྨྲ་བར་ནུས་པ་མ་ཡིན་ཏེ་།
 rūpāntareṇa caikasya smaraṇagrahaṇe na syātām |	འཛིན་པའི་ངོ་བོ་གཞན་གྱིས་གཅིག་ལ་དྲན་པ་དང་འཛིན་པ་དག་ཏུ་འགྱུར་རོ་༎
 bhāve 'pi pratyakṣāpratyakṣe syātām |	ཡོད་ན་ཡང་མངོན་སུམ་དང་མངོན་སུམ་ཡིན་པར་འགྱུར་རོ་༎
 na tu smaryamāṇe pratyakṣameva,	དྲན་བཞིན་བ་ན་མངོན་སུམ་ཁོ་ན་ནི་མ་ཡིན་ཏེ་།
 pratyakṣāyogāt |	མངོན་སུམ་དུ་མི་རིགས་པའི་ཕྱིར་རོ་༎
 tasmāt pratyabhijñāpratyayo bhrānta eva,	དེའི་ཕྱིར་ངོ་ཤེས་པའི་རྟོགས་པ་ནི་འཁྲུལ་བ་ཁོ་ན་སྟེ་།
 nirviṣayatvāt |	ཡུལ་མེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎ སྦྱོར་བ་ཡང་འདི་ལྟ་སྟེ་།
 prayogaścaivam - yaḥ pratyabhijñāpratyayaḥ sa tattvato naikālambanaḥ,	གང་ཞིག་ངོ་ཤེས་པས་རྟོགས་པ་དེ་ནི་དེ་ཁོ་ན་ཉིད་དུ་ན་། དམིགས་པ་གཅིག་པ་མ་ཡིན་ཏེ་།
 yathā lūnapunarjātatṛṇādiṣu |	དཔེར་ན་བཅད་པ་སླར་སྐྱེ་བའི་རཙབ༹་ལ་སོགས་པ་རྣམས་ལ་༄༣༦༣བ་བཞིན་།
 pratyabhijñā pratyayaścāyaṃ tadevedaṃ nīlādīti pratyaya iti viruddhavyāptopalabdhiḥ |	སྔོན་པོ་ལ་སོགས་པ་འདི་དེ་ཁོ་ན་ཡིན་ནོ་ཞེས་པའི་རྟོགས་པ་འདི་ཡང་ངོ་ཤེས་པས་རྟོགས་པ་ཡིན་ནོ་ཞེས་པ་འགལ་བས་ཁྱབ་པ་དམིགས་པའོ་༎ 
 ekatvānekatvayoḥ parasparavirodhāt tadviṣayakasaṃvedanayorapi virodhaḥ tenaikālambanatvena	གཅིག་ཉིད་དང་གཅིག་མ་ཡིན་པ་ཉིད་དག་ཕན་ཚུན་འགལ་བའི་ཕྱིར་། དེའི་ཡུལ་ཅན་གྱི་རང་རིག་པ་དག་ཀྱང་འགལ་བའོ་༎
 anekālambanatvaviruddhena anekālambanatvena pūrvoktyā nītyā pratyabhijñāpratyayo	དེས་ན་གཅིག་ཏུ་དམིགས་པ་དང་འགལ་བ་གཅིག་མ་ཡིན་རྗེས་སུ་དཔག་པ་ལས་གནོད་པར་བྱེད་པ་ཡིན་ནོ་༎ སྒྲ་ལ་སོགས་པའི་རྟོགས་པ་ལ་ཁྱབ་པོ་ཞེས་པས་།
 vyāpta iti na pratyabhijñānaṃ kṣaṇikānumānabādhakam |	ངོ་ཤེས་པ་ནི་སྐད་ཅིག་པའི་རྗེས་སུ་དཔག་པ་ལས་གནོད་པར་བྱེད་པ་ཡིན་ནོ་༎
 na ca keśādiṣvapi sāmānyālambanatayā ekālambanatvam keśādivyaktereva pratyabhijñāyamānatvāt |	སྒྲ་ལ་སོགས་པ་རྣམས་ལ་ཡང་སྤྱི་ལ་དམིགས་པ་ཉིད་ཀྱིས་དམིགས་པ་གཅིག་པ་ཡང་མ་ཡིན་ཏེ་སྐྲ་ལ་སོགས་པའི་གསལ་བ་ཁོ་ན་ལ་ངོ་ཤེས་པར་བྱེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 sāmānye pratyabhijñāyamāne tadevedaṃ keśādīti syāt,	སྤྱི་ལ་ངོ་ཤེས་པ་ཡིན་ནོ་༎ དེ་ཉིད་སྐྲ་ལ་སོགས་པ་དེ་ཁོ་ན་འདི་ཡིན་ནོ་ཞེས་པར་འགྱུར་ན་།
 na tadevedaṃ keśādīti |	དེ་ཉིད་སྐྲ་ལ་སོགས་པ་འདི་ཡིན་ནོ་ཞེས་པ་ནི་མ་ཡིན་ནོ་༎
 ata evaikālambanatve pratyabhijñāpratyayasya krametarābhyāmutpattivirodhāt,	དེ་ཉིད་ཀྱི་ཕྱིར་ངོ་ཤེས་པའི་རྟོགས་པ་དམིགས་པ་གཅིག་པ་ཅན་ཉིད་ཡིན་ན་།
 viruddhānaikāntikatve nāśaṅkanīye |	རིམ་པ་དང་ཅིག་ཤོས་དག་གིས་སྐྱེ་བ་འགལ་བའི་ཕྱིར་ན་འགལ་བ་དང་མ་ངེས་པ་ཉིད་དུ་དོགས་པར་བྱ་བ་དག་མ་ཡིན་ནོ་༎
 na ca pratyabhijñānameva tadavasthāpakam,	ངོ་ཤེས་པ་ཁོ་ན་རྣམ་པར་འཇོག་པ་པོ་ཡང་མ་ཡིན་ཏེ་།
 yasyaiva vicāryamāṇatvāt |	དེ་ཉིད་རྣམ་པར་དཔྱད་པར་བྱ་བ་མི་བཟོད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 tasmāt sthitametat nityaḥ kartā nāstīti |	དེའི་ཕྱིར་རྟག་པ་བྱེད་པ་པོ་མེད་དོ་ཞེས་པ་འདི་ནི་གནས་པའོ་༎
 yadi nityaḥ kartā jagato na kāraṇaṃ, kimasya tarhi kāraṇam? sattvānāṃ śubhakarmaṇaḥ jagataḥ kāraṇatvasamarthanam	གལ་ཏེ་རྟག་པའི་བྱེད་པ་པོ་འགྲོ་བའི་རྒྱུ་མ་ཡིན་ན་འོ་ན་འདིའི་རྒྱུ་ཅི་ཡིན་ཞེ་ན་། 
 sattvānāṃ śubhāśubhākhyaṃ karma | yathoktam -	སེམས་ཅན་རྣམས་ཀྱི་རྒྱུ་ནི་དགེ་བ་ཞེས་བྱ་བའི་ལས་ཡིན་ནོ་༏་། ཇི་སྐད་དུ་གསུངས་པ་།
 sattvalokamatha bhājanalokaṃ cittameva racayatyaticitram |	སེམས་ཅན་འཇིག་རྟེན་དེ་ནས་སྣོད་ཀྱི་འཇིག་རྟེན་ནི་༎ ཤིན་ཏུ་བཀྲ་བ་སེམས་ཉིད་ཁོ་ནས་བཀོད་༎
 karmajaṃ hi jagaduktamaśeṣaṃ karma cittamavadhūya na cāsti || iti ||	འགྲོ་བ་མ་ལུས་ལས་ལས་སྐྱེས་པར་བཤད་པ་ནི་༎ སེམས་མ་གཏོགས་པར་ལས་ཀྱང་ཡོད་པ་མིན་༎ ཞེས་སོ་༎
 vaibhāṣikamāśritya punarbhagavatā sarvajñena coktam - 'ākāśaṃ dvau nirodhau ca nityaṃ trayamasaṃskṛtam |	བྱེ་བྲག་ཏུ་སྨྲ་བའི་ལུགས་ལ་བརྟེན་ནས་སླར་ཡང་བཅོམ་ལྡན་འདས་ཐམས་ཅད་མཁྱེན་པས་གསུངས་པ་། ནམ་མཁའ་དང་ནི་འགོག་པ་གཉིས་༎ འདུས་མ་བྱས་གསུམ་རྟག་པའོ་༎
 saṃskṛtaṃ kṣaṇikaṃ sarvamātmaśūnyamakartṛkam' || iti || sarvajñasamarthanam bhavaparamparāsamarthanaṃ ca	སྐད་ཅིག་པ་ཀུན་འདུས་བྱས་ཏེ་༎ བདག་གིས་སྟོང་ཞིང་བྱེད་པ་མེད་༎ ཅེས་སོ་༎
 nanu sarvajñasiddhau hi tadvacanaṃ nidarśanīkartumucitam |	འོ་ན་ཐམས་ཅད་མཁྱེན་པ་གྲུབ་ན་ནི་དེའི་གསུངས་ངེས་པར་སྟོན་པར་རིགས་མོད་།
 sarvajñasiddhaye kiṃ pramāṇamiti cet? ucyate |	༄༣༦༤ཨ་༌་༎ ཐམས་ཅད་མཁྱེན་པ་གྲུབ་པའི་ཆེད་དུ་ཚད་མ་ཅི་ཡོད་ཅེ་ན་བརྗོད་པར་བྱ་སྟེ་།
 yo yaḥ sādaranirantaradīrghakālābhyāsakalitacetoguṇaḥ sa sarvaḥ sphuṭībhāvayogyaḥ,	གང་དང་གང་གུས་པ་དང་བཅས་པར་བར་མེད་པར་དུས་རིང་པོར་གོམས་པར་བྱས་པའི་སེམས་ཀྱི་ཡོན་ཏན་དེ་ཐམས་ཅད་ནི་གསལ་བར་འགྱུར་བར་རུང་བ་ཡིན་ཏེ་།
 yathā yuvatyākāraḥ kāminaḥ puruṣasya | yathoktābhyāsakalitacetoguṇāścāmī caturāryasatyaviṣayākārā iti svabhāvahetuḥ |	དཔེར་ན་སྐྱེས་བུ་འདོད་པ་ཅན་གྱི་གཞོན་ནུ་མའི་རྣམ་པ་བཞིན་འཕགས་པའི་བདེན་པ་བཞིའི་ཡུལ་ཅན་གྱི་རྣམ་པ་འདི་འདི་རྣམས་ཀྱང་ཇི་སྐད་བཤད་པ་བཞིན་གོམས་པར་བྱས་པའི་སེམས་ཀྱི་ཡོན་ཏན་ཡིན་ནོ་ཞེས་པ་རང་བཞིན་གྱི་གཏན་ཚིགས་སོ་༎ 
 na tāvadāśrayadvāreṇa hetudvāreṇa vāsiddhasambhāvanā |	རེ་ཞིག་རྟེན་གྱི་སྒོ་ནས་སམ་གཏན་ཚིགས་ཀྱི་སྒོ་ནས་མ་གྲུབ་པ་སྲིད་པ་མ་སོ་༎ 
 saṅkalparuḍhānāṃ caturāryasatyaviṣayākārāṇāṃ dharmiṇāṃ cetoguṇamātrasya ca hetoḥ pratyātmavedyatvāt |	ཡིན་ཏེ་། ཀུན་དུ་རྟོག་པ་ལ་གནས་པའི་འཕགས་པའི་བདེན་པ་བཞིའི་ཡུལ་ཅན་གྱི་རྣམ་པ་ཆོས་ཅན་རྣམས་དང་གཏན་ཚིགས་སེམས་ཀྱི་ཡོན་ཏན་ཙམ་ནི་སོ་སོར་རང་གིས་རིག་པར་བྱ་བ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 na caiṣa viruddhaḥ,	འདི་ནི་འགལ་བ་ཡང་མ་ཡིན་ཏེ་།
 sapakṣe kāminyākāre sambhavāt |	མཐུན་པའི་ཕྱོགས་འདོད་པའི་རྣམ་པ་ལ་སྲིད་པའི་ཕྱིར་རོ་༎
 na cānaikāntikaḥ,	མ་ངེས་པ་ཡང་མ་ཡིན་ཏེ་།
 abhyāsena sahitacetoguṇasphuṭapratibhāsayoḥ kāraṇakāryayoḥ kumbhakāraghaṭayoriva	གོམས་པ་དང་བཅས་པའི་སེམས་ཀྱི་ཡོན་ཏན་དང་གསལ་བར་སྣང་བ་དག་གི་འབྲས་བུ་དང་རྒྱུའི་དངོས་པོ་དག་ནི་རྫ་མཁན་དང་བུམ་བདག་གི་བཞིན་དུ་། 
 sarvopasaṃhāreṇa pratyakṣānupalambhataḥ kāryakāraṇabhāvasiddhau abhyāsasahitacetoguṇatvasya sādhanasya sphuṭapratibhāsakāraṇayogyatayā vyāptisiddheḥ |	ཐམས་ཅད་ཉེ་བར་བསྡུས་པས་མངོན་སུམ་དང་མི་དམིགས་པ་ལས་འབྲས་བུ་དང་རྒྱུའི་དངོས་པོ་གྲུབ་པ་ན་། སྒྲུབ་པར་བྱེད་པ་གོམས་པ་དང་བཅས་པའི་སེམས་ཀྱི་ཆོས་ལ་གསལ་བར་སྣང་བར་བྱར་རུང་བས་ཁྱབ་པར་གྲུབ་པའི་ཕྱིར་རོ་༎
 tathā hi - vyāptyadhikaraṇe kāmāturavartini yuvatyākāre sādaranirantaradīrghakālābhyāsasahitacetoguṇāt pūrvamanupalabdhiḥ sphuṭābhatvasya paścādabhyāsasaṃvedanaṃ,	དེ་ལྟར་ནི་ཁྱབ་པའི་གཞི་འདོད་པས་གཟིར་བར་འཇུག་པ་ལ་། གཞོན་ནུ་མའི་རྣམ་པ་ལ་གུས་པ་དང་བཅས་པར་བར་མེད་པར་དུས་རིང་པོར་གོམས་པ་དང་བཅས་པའི་སེམས་ཀྱི་ཡོན་ཏན་ལས་སྔར་གསལ་བར་སྣང་བ་མ་དམིགས་ཤིང་།
 sphuṭābhasaṃvedanamiti trividhapratyakṣānupalambhasādhyaḥ kāryakāraṇabhāvaḥ sphuṭapratibhāsābhyāsa sahitacittākārayorityupapannā sarvopasaṃhāravatī vyāptiḥ |	ཕྱིས་གོམས་པ་ཡང་དག་པར་རིག་པ་ལས་གསལ་བར་སྣང་བ་ཡང་དག་པར་རིག་པའོ་ཞེས་པ་མངོན་སུམ་དང་མི་དམིགས་པ་རྣམ་པ་གསུམ་གྱིས་གསལ་བར་སྣང་བ་དང་གོམས་པའི་ཁྱད་པར་གྱི་སེམས་ཀྱི་རྣམ་པ་དག་འབྲས་བུ་དང་རྒྱུའི་དངོས་པོ་བསྒྲུབ་པར་བྱའོ་༎ དེ་ལྟར་ཐམས་ཅད་ཉེ་བར་བསྡུས་པ་དང་ལྡན་པའི་ཁྱབ་པ་གྲུབ་པ་དེའི་ཕྱིར་ན་།
 ato 'naikāntikatvābhāvāt anavadyo hetuḥ ||	མ་ངེས་པ་ཉིད་མེད་པ་དེའི་ཕྱིར་གཏན་ཚིགས་ཁ་ན་མ་ཐོབ་མེད་པའོ་༎
